Id,SalePrice
1820,62208.67235528417
1821,126106.92341742467
1822,155203.1342022548
1823,46342.16578186935
1824,130036.83802757607
1825,140104.94313548374
1826,122341.9734013941
1827,102849.39871003055
1828,123607.52799274982
1829,132138.2812148761
1830,147211.8256169956
1831,135274.20660862888
1832,88907.0339811503
1833,152622.09529431807
1834,128179.01529254385
1835,109425.67606620361
1836,124871.58855299295
1837,86320.3346918677
1838,120527.3158265522
1839,95811.75031896638
1840,128013.73144266092
1841,133023.43104553135
1842,98687.28356058335
1843,123004.10174398866
1844,164785.24900533742
1845,147861.04503878296
1846,159402.25896223853
1847,185759.14300867167
1848,56426.06953182156
1849,108352.24514641918
1850,121624.44082655646
1851,152981.9363500802
1852,128827.78003305072
1853,125825.3012641917
1854,158036.27934071954
1855,157617.6722304127
1856,224671.0751380643
1857,129715.58913792194
1858,137344.86075178612
1859,121731.8598833999
1860,139302.12152865267
1861,120918.62786485592
1862,282462.57718098414
1863,269781.30831025244
1864,269781.30831025244
1865,354185.4657441969
1866,336158.8624126284
1867,223644.20304952533
1868,269158.71494899376
1869,201254.2332936715
1870,225014.87951237697
1871,274023.5742239915
1872,170615.94328532167
1873,240490.29326568908
1874,138054.24433139912
1875,205731.96881885396
1876,191205.12946933878
1877,206895.10186394464
1878,203883.14049708255
1879,130295.99566816556
1880,126936.08385870693
1881,250148.83619215814
1882,235986.64666107442
1883,192605.17503844813
1884,204681.00181256572
1885,233844.60965800664
1886,280822.0493394875
1887,206903.18401515702
1888,249481.6585245132
1889,164249.73570370238
1890,109638.76954375744
1891,136142.41647175315
1892,99358.1476212696
1893,127431.9948080781
1894,125625.28279809983
1895,137287.64148605874
1896,127246.48144646964
1897,113847.06960224111
1898,106271.27384839414
1899,167107.99983133393
1900,144898.7188418378
1901,169376.17369013952
1902,167436.099619299
1903,222647.91341436908
1904,146737.80603876142
1905,197777.23880584948
1906,116496.75069255063
1907,207753.69891791235
1908,106225.85748545555
1909,144590.33190857523
1910,121714.4474850799
1911,223780.34889383556
1912,295215.70947652886
1913,141328.52965756177
1914,49183.10388752494
1915,316100.90948657243
1916,62814.607656533575
1917,252523.80599989017
1918,138285.4991638524
1919,161187.44453468372
1920,154192.57864880766
1921,372812.858297561
1922,334102.04125955503
1923,238921.22517559212
1924,214473.8966733463
1925,197464.19045526136
1926,369475.07040507096
1927,131707.9692889219
1928,165262.47024146235
1929,120462.40007485234
1930,146879.9213843239
1931,129789.2059899926
1932,138595.6685863515
1933,190748.26435512071
1934,178657.18319341907
1935,169805.49191915465
1936,203554.18456740084
1937,183261.22354885528
1938,169371.2036112361
1939,257979.05297266177
1940,198117.49026820244
1941,162878.43165834126
1942,186976.1374762138
1943,228389.26652254653
1944,397133.48535861983
1945,409941.5030981165
1946,139580.84438151485
1947,244959.95866889757
1948,160542.97999037558
1949,254797.70769632288
1950,182624.29118920484
1951,254163.8269504914
1952,217320.9828594441
1953,173095.05574725388
1954,179059.1970090192
1955,136004.87206593627
1956,291775.7695442645
1957,157678.97860521506
1958,274906.0139787128
1959,145995.21436608938
1960,113275.25910203549
1961,125255.51308582039
1962,99436.36709929378
1963,101502.00350031245
1964,110580.40345055866
1965,155888.4210906537
1966,143395.43735266058
1967,295962.9209632366
1968,410892.5070093578
1969,389763.4912764499
1970,406972.15057190164
1971,470996.79128473514
1972,378733.4331336363
1973,287836.2308185687
1974,340251.58339755225
1975,474566.9442435212
1976,274326.44376641785
1977,342260.79749131086
1978,351596.14455722895
1979,329109.85015262454
1980,205165.3726556552
1981,336541.5528347028
1982,218109.36261656013
1983,215564.11482164598
1984,179751.86807304953
1985,220570.78734650594
1986,201998.35149636352
1987,197988.43169857134
1988,172909.17553628082
1989,193521.48174967515
1990,205371.1909542533
1991,209495.93001534863
1992,217120.10943796858
1993,168061.45127819976
1994,218555.88150999942
1995,184434.49409206843
1996,259558.40669486267
1997,336382.8187113297
1998,315118.51024524693
1999,281148.43020459457
2000,308704.8462063063
2001,281521.59559650085
2002,225525.5667081078
2003,252584.38892600272
2004,278158.60383570293
2005,234166.86954053398
2006,232662.24430061402
2007,247268.2895615212
2008,206864.56968977873
2009,199576.40906669875
2010,190015.10524522015
2011,143014.19190752014
2012,179822.3998141105
2013,189219.45723267642
2014,191747.14399958166
2015,228007.8125088792
2016,195043.45628205294
2017,203902.236974425
2018,120228.04864726077
2019,121298.97793848469
2020,99413.37559455821
2021,110510.77358443683
2022,182080.2355009039
2023,153241.12758194495
2024,266646.349268563
2025,364591.82242865
2026,190080.92498582002
2027,158124.17783138008
2028,153146.15473305155
2029,161442.2666771562
2030,275361.6705911894
2031,228356.86094282268
2032,262456.61668065866
2033,260555.3323118744
2034,174285.76246449474
2035,213326.2302968981
2036,200279.5923789601
2037,209119.3328117782
2038,342301.3531288368
2039,236127.8723311485
2040,324561.4660918299
2041,284418.58557087416
2042,201204.21715025092
2043,181635.5641458057
2044,169461.45459132336
2045,221996.94974407754
2046,153707.94824646047
2047,142461.35508845505
2048,134196.85437706605
2049,149181.56933223188
2050,188729.19794199197
2051,105998.45120584806
2052,120667.49009272078
2053,141305.22700260143
2054,92331.47295936594
2055,155853.95414545728
2056,143964.98232533605
2057,120113.73000303248
2058,201189.89252953546
2059,135908.53334783824
2060,158353.17898529497
2061,166278.20856850123
2062,132762.56299071384
2063,122566.5849187487
2064,141511.2032077151
2065,123676.88171558762
2066,175469.56619267058
2067,111482.98629326752
2068,148271.81698270878
2069,79612.71116657327
2070,110843.62033406929
2071,90363.41685175303
2072,151567.3760615868
2073,126851.93303659146
2074,176150.9999420292
2075,146706.67732525503
2076,111205.94413873386
2077,153440.7901467427
2078,130968.09502351443
2079,148867.3757785997
2080,116024.89535310456
2081,136568.83808096318
2082,117780.66954998086
2083,162495.74877293242
2084,105773.08266874393
2085,120693.50687525327
2086,94530.2183818133
2087,114122.37442608038
2088,92828.00637644909
2089,90571.71588716329
2090,122413.48418172573
2091,106103.66679824726
2092,116084.2872561656
2093,114491.14191108449
2094,116573.64239331232
2095,147553.14584708106
2096,84297.58742289111
2097,96460.33762316765
2098,154193.65267459527
2099,45009.473255106794
2100,76471.3791736638
2101,102551.74094046195
2102,129436.7009406972
2103,106875.0588897473
2104,150990.5975574464
2105,123323.79288394225
2106,67711.12523991439
2107,188813.67574356293
2108,113539.42960958937
2109,105467.31956466773
2110,122770.80170862029
2111,135660.31267448212
2112,149634.09532894084
2113,131299.77305666788
2114,117492.20167745081
2115,169605.2680925229
2116,104681.0604743551
2117,151718.48067308604
2118,143039.877514041
2119,115096.79029847601
2120,110767.92701103732
2121,85096.91127721153
2122,120012.59559909637
2123,79862.58196665553
2124,169932.89196876925
2125,139039.42926312826
2126,176642.24889112578
2127,161390.59323498022
2128,135560.00551994098
2129,98310.9743935045
2130,126791.62236920101
2131,136246.5708074823
2132,104864.88356998687
2133,125748.92558601544
2134,121814.94585065774
2135,89676.29396252682
2136,80386.5059154611
2137,97694.97329197005
2138,134918.74464702216
2139,150604.45699948235
2140,127869.21130727895
2141,170652.55567418665
2142,137766.98141119
2143,152074.52720418054
2144,124499.9174760108
2145,131077.46063728858
2146,158526.40294093188
2147,158624.46825996292
2148,138511.17034838893
2149,152165.99197839227
2150,236704.35494324975
2151,126469.94398212372
2152,156706.81110984005
2153,148843.52857383713
2154,89346.64319670503
2155,128018.22370269019
2156,238385.7117699553
2157,215054.53363957885
2158,253329.15100534647
2159,223308.83331287105
2160,178361.48530849596
2161,235928.14291181345
2162,367181.3170675002
2163,325379.6483329147
2164,274681.7910789866
2165,220959.58931465793
2166,144208.93496098145
2167,220884.08491001793
2168,191923.36837972287
2169,207997.77008367667
2170,216449.48831382365
2171,157774.54831682798
2172,129569.2433665389
2173,160767.1574462021
2174,219413.06346017047
2175,295047.3773080817
2176,321558.3641066438
2177,244612.7455896104
2178,211563.04696172348
2179,132716.38619255967
2180,201100.17115596964
2181,209616.79579465443
2182,231521.21666269103
2183,205799.3534019089
2184,110986.98685597279
2185,134027.00382539365
2186,136772.28023802556
2187,155178.31967509896
2188,153117.21470540986
2189,229923.5531694536
2190,74736.38521104034
2191,77839.7318780018
2192,82612.7680927945
2193,102431.6595445836
2194,90795.68460681017
2195,108600.76336775605
2196,106529.17848975756
2197,122667.92868836965
2198,160971.9856491552
2199,157687.43094758262
2200,153025.84730151694
2201,153673.20757551468
2202,216712.11104203574
2203,169084.34933128295
2204,184506.86983957246
2205,132064.58011509827
2206,128772.42734232913
2207,222065.73491421182
2208,251760.7921980867
2209,234987.79786358794
2210,123781.52304918875
2211,111101.5289618374
2212,117514.21410781654
2213,107443.28968126976
2214,141635.9131903354
2215,97025.03732557906
2216,160894.71179689132
2217,61761.79844449081
2218,68431.67980494443
2219,63608.08232428738
2220,58176.10381851956
2221,317162.98956653214
2222,286556.70110528753
2223,293009.6934261154
2224,210190.2990143875
2225,121946.72860421753
2226,168207.57301437255
2227,196344.8458404466
2228,281637.3313108181
2229,248244.55516475198
2230,145133.28759568383
2231,216029.90854325722
2232,173058.10662563363
2233,188822.23135937023
2234,239514.8495271703
2235,226346.0720367647
2236,249219.83787800843
2237,296371.6535425901
2238,208705.27728274744
2239,103693.35412809126
2240,153273.3713132742
2241,162060.1733667603
2242,120081.4413100018
2243,127325.6219557769
2244,99484.07957982896
2245,102546.6783695624
2246,147739.72774926844
2247,104851.13063802577
2248,118739.21029783515
2249,118350.74435552619
2250,125343.16977504855
2251,134340.3129964545
2252,177104.47980064186
2253,152937.9108468067
2254,179697.08043487207
2255,173014.0731936602
2256,182928.14690039904
2257,202991.20450439435
2258,165722.96592235946
2259,172356.14049646418
2260,145174.3096381134
2261,206759.4281056814
2262,221676.6423138821
2263,377369.3790206351
2264,420729.3474610531
2265,166688.31802268638
2266,317835.655019178
2267,348334.8355896537
2268,424333.1234149201
2269,154376.44927952831
2270,195131.2173046141
2271,214197.7319093431
2272,203953.0646955003
2273,165334.7899432313
2274,181487.0277517298
2275,164134.08075861144
2276,208168.61037846727
2277,175383.84585537718
2278,143697.83740288063
2279,140952.09449708823
2280,106142.05213444642
2281,165850.12370928624
2282,178043.6623344136
2283,109576.92149259528
2284,126217.77822667581
2285,137286.16712097617
2286,121185.30661355659
2287,384798.0595341218
2288,280876.05990141234
2289,354506.82645463385
2290,453855.58132825623
2291,336941.58005305676
2292,427021.8455061374
2293,471401.8715609305
2294,425755.7316718921
2295,491068.57221360423
2296,269949.49549552123
2297,362434.2380662475
2298,367658.9615908485
2299,350148.36676739727
2300,324227.47008858173
2301,323128.0628890407
2302,258133.22208698787
2303,258744.17047121722
2304,265436.2202230393
2305,192436.16998356726
2306,185382.317969563
2307,196362.9480464372
2308,239268.35878151824
2309,283626.92525826767
2310,224905.72478915876
2311,202302.75761016324
2312,172313.5431806353
2313,164990.14828796027
2314,174746.69307499577
2315,175625.05537550893
2316,190426.64218680994
2317,192815.19157093146
2318,183808.98271413526
2319,185952.51824490598
2320,184271.36918859585
2321,246434.14557863463
2322,189755.02139415787
2323,204860.6850372438
2324,179269.60076809136
2325,209854.3209833151
2326,176606.22710080366
2327,202965.45624266262
2328,222427.23338968222
2329,188569.23535549315
2330,173645.35904292561
2331,343153.11333745
2332,424440.4039197544
2333,321182.7962170515
2334,260727.1308374361
2335,286303.74270526407
2336,319123.06235400937
2337,190261.77003936723
2338,244259.83838569387
2339,220203.74599337103
2340,396306.448558049
2341,197901.3760811715
2342,237002.06109732346
2343,225673.7247955337
2344,210514.73072069953
2345,239688.3704058204
2346,230023.75474028446
2347,200554.0191405293
2348,254888.2513252859
2349,186808.52353982508
2350,318379.6148492796
2351,262981.82752343663
2352,253363.26155577914
2353,222749.5272486465
2354,134710.11961267513
2355,146596.27613121335
2356,148337.66751420018
2357,195042.16131881764
2358,213806.09622954403
2359,125948.71969077806
2360,116548.80242329204
2361,135893.47826957697
2362,241589.89260858265
2363,151686.71795307402
2364,148783.9679993103
2365,213622.29214653766
2366,200836.52448289449
2367,233371.69407734307
2368,211102.45812487876
2369,223412.36421258733
2370,158390.22713458733
2371,173017.74395354456
2372,190977.83467542927
2373,262790.04153773887
2374,316822.3535940297
2375,239130.31256971805
2376,282913.5472990991
2377,342811.25499315193
2378,146716.11296188462
2379,195393.7393918269
2380,151116.92123889527
2381,168000.47743618026
2382,198675.52308728616
2383,198081.24857719976
2384,228539.83291993898
2385,157120.45739922236
2386,135795.7645435427
2387,138203.78406113174
2388,100400.79930710484
2389,125605.5452441652
2390,157904.48660125578
2391,149196.60082965044
2392,109573.72772311952
2393,175804.65430435195
2394,155684.38631578506
2395,202129.00870995122
2396,151788.80185573996
2397,199864.94172877015
2398,116328.36916269985
2399,71111.64168006887
2400,68982.2267833423
2401,113334.0597982143
2402,140190.5110242158
2403,154555.60330414868
2404,156973.7902711438
2405,164159.45640748218
2406,134848.58693419892
2407,127960.62328016265
2408,145138.7540250355
2409,123984.26942767821
2410,170646.8105194414
2411,114865.70950255732
2412,149246.1369872831
2413,138517.26255731538
2414,150226.16646065083
2415,143094.01516707242
2416,134981.52386621566
2417,133062.6827635408
2418,121642.98375039875
2419,138089.97696213378
2420,122376.0428837394
2421,139006.87559486646
2422,105035.8657481946
2423,113404.44575340422
2424,154979.63574984495
2425,176170.96984266484
2426,123041.85027562357
2427,130568.49321850007
2428,171845.12023089587
2429,109426.14516025156
2430,130261.23340139934
2431,117781.63990217666
2432,146965.53292796938
2433,141627.17895077274
2434,138378.58132351693
2435,153830.35121254352
2436,109652.24620539029
2437,112631.26694907698
2438,124762.54754288397
2439,98467.11534047949
2440,132890.36035576378
2441,90701.97294162185
2442,98035.77763632828
2443,120801.74256861507
2444,122981.88475615408
2445,94942.30988560808
2446,131554.8524416726
2447,167088.48873498462
2448,124300.63025243137
2449,119158.66341044821
2450,157630.06975365093
2451,119165.03647465282
2452,187354.19849595497
2453,90238.78086495001
2454,107428.57063264512
2455,97946.11777464769
2456,132868.2075129553
2457,135105.47570043578
2458,143065.17277696548
2459,106946.37123683361
2460,145168.94364299226
2461,130184.90712701269
2462,123766.64432440962
2463,137412.67275998334
2464,164438.37075074457
2465,147305.10610656792
2466,129993.02794103941
2467,122849.49814611718
2468,98491.37379171666
2469,99635.17810803684
2470,189124.00022539764
2471,183494.51758678126
2472,172037.47655920035
2473,108757.69590855316
2474,90791.17457536474
2475,196840.70520170976
2476,118960.64073571113
2477,127132.66002872094
2478,152245.8432526255
2479,114105.85022294814
2480,143536.93483277957
2481,128325.98138591286
2482,120162.76543937218
2483,119218.88717417374
2484,125670.51858923191
2485,121731.76587241678
2486,146355.1249023088
2487,166872.81802312032
2488,155336.25804439592
2489,161362.7663635052
2490,131958.9839915883
2491,81892.58158576503
2492,202544.6640063809
2493,156945.01578507622
2494,143874.9692563705
2495,88947.54926180451
2496,235469.11211375677
2497,158940.94778555608
2498,116969.14007478998
2499,81483.76801135544
2500,116407.25297714918
2501,143050.33505557096
2502,122468.88105683199
2503,94539.56129405684
2504,157708.5652167831
2505,231686.15406355623
2506,249561.60002099685
2507,285230.147000612
2508,247664.02601805874
2509,231890.1778868057
2510,224417.5394487084
2511,178912.22092893138
2512,214172.94313945808
2513,216043.50567745132
2514,282098.61638247164
2515,156246.7802743229
2516,170320.8176440854
2517,141610.32553765687
2518,151597.4680927596
2519,260098.98185701654
2520,221626.72538447272
2521,191444.23801380736
2522,217617.6174962836
2523,117697.26371873637
2524,142496.15967046114
2525,139814.48795804236
2526,152844.2719406676
2527,129614.86738267334
2528,128761.9364696515
2529,148937.74174900271
2530,117838.5672264668
2531,234664.97901997453
2532,221648.1244627027
2533,195150.2196962841
2534,245116.5802725785
2535,277433.5545349793
2536,215810.48803224132
2537,250252.08956176313
2538,186401.0330920527
2539,188465.51108468833
2540,179996.04263596333
2541,173288.22181011783
2542,166709.1289788554
2543,121048.91255161383
2544,120906.28801808391
2545,139722.05832592532
2546,128131.02401542744
2547,127159.81406077939
2548,147331.87518030926
2549,149450.14144605913
2550,597248.1426667324
2551,145516.05991005444
2552,120361.49533454143
2553,79844.13625163928
2554,87379.32474213398
2555,100120.44787207613
2556,96811.92801346061
2557,102949.72912602217
2558,126845.80346817688
2559,170855.68477822008
2560,153428.7170546848
2561,151371.89722695338
2562,141792.8260586101
2563,146720.863474096
2564,192091.1156359843
2565,133721.69313489078
2566,169910.69424162622
2567,156024.8645952395
2568,191614.51445369987
2569,231523.07769837033
2570,120882.25830841412
2571,196826.27291390905
2572,158729.61272401473
2573,236111.67393033192
2574,317123.9229066384
2575,141170.8790156098
2576,115747.34826967245
2577,143877.92765161677
2578,86041.63087094949
2579,60511.70034554907
2580,82565.13726461356
2581,85575.42554251652
2582,91719.91356978953
2583,267554.6412213518
2584,176174.50515757976
2585,188325.1925431856
2586,209550.84183847226
2587,195075.6319110297
2588,135472.2583852117
2589,153413.2465815622
2590,195708.14753446434
2591,202701.71225453189
2592,216314.17078120206
2593,266733.7857444122
2594,192757.60862749894
2595,221925.4437375153
2596,277976.04924449587
2597,189540.86894888376
2598,274982.85385854344
2599,349204.9789179847
2600,137342.89575355093
2601,136760.8318338079
2602,92788.97017838348
2603,98350.11773424123
2604,94920.90205008176
2605,91609.13145868803
2606,147651.3371122648
2607,191582.92822166966
2608,155388.65192986213
2609,157505.7633236127
2610,105686.66728099156
2611,124443.65965178708
2612,147630.52247293523
2613,117985.9360445831
2614,118666.66210208565
2615,162548.7730613342
2616,138208.37800936383
2617,189572.3475331229
2618,198580.59736690036
2619,201399.33461023122
2620,175165.7606518268
2621,171427.5746129033
2622,170152.41356253356
2623,239673.58062341512
2624,294875.1313927071
2625,298083.26382013
2626,161852.82160606844
2627,172689.72977344508
2628,498142.64253135404
2629,519235.6178701471
2630,411518.3116308951
2631,473052.40537922794
2632,407781.25201832654
2633,302889.83081932785
2634,396176.48267638584
2635,157893.30222877892
2636,170302.67359579998
2637,188921.4029001121
2638,251860.50982610072
2639,186720.93760416194
2640,149860.6225674539
2641,111606.49627849161
2642,183633.525788679
2643,109618.18142394439
2644,117500.79098668888
2645,111217.11035710447
2646,102767.83404372979
2647,108244.11309045377
2648,144828.16346605538
2649,154352.3406778318
2650,131941.11376464198
2651,154078.13439793154
2652,399239.6929857051
2653,259656.11572360393
2654,272468.5534889819
2655,406065.3201455243
2656,335102.2266817782
2657,356910.1144165581
2658,315694.3262102926
2659,314226.2119843711
2660,378453.4534289868
2661,354539.5138216999
2662,382992.68207451544
2663,280077.58814286184
2664,281201.14679623913
2665,328780.6004962282
2666,279027.16706603125
2667,166679.4384817621
2668,179469.6265779878
2669,185324.42942910412
2670,271571.656924008
2671,188352.04631254135
2672,197297.41261475513
2673,199368.47336020245
2674,190643.97313324688
2675,192512.9396447573
2676,193487.275876562
2677,202141.84360649978
2678,238427.84291308056
2679,283790.2880595271
2680,304398.7139836475
2681,412325.52237172326
2682,328469.6607241618
2683,496068.2260403903
2684,342753.8801308252
2685,313173.98416305234
2686,234803.54266986417
2687,286294.8257569623
2688,216126.67957481477
2689,224632.24365804612
2690,388226.5330591116
2691,191501.23872404578
2692,146833.99527355735
2693,204889.43708397273
2694,134487.96576540105
2695,193260.91147839016
2696,185394.602030007
2697,184472.97189023628
2698,191352.16226476445
2699,171296.38430788936
2700,159252.77033230022
2701,165840.87107212382
2702,127419.70003444437
2703,129765.18325644708
2704,132883.03475461487
2705,122187.7557962428
2706,112476.09694025111
2707,122818.62130135382
2708,130347.32200484238
2709,102020.86601163351
2710,123579.49955851852
2711,265229.29595345276
2712,379477.26407907385
2713,165103.53697107505
2714,150586.66076328338
2715,176159.34712685543
2716,146362.02618504135
2717,191109.11581432057
2718,220973.9634263524
2719,150993.97046019693
2720,168227.33512998393
2721,136005.84301304872
2722,165359.82228705916
2723,130319.1685904986
2724,128504.60789392881
2725,126329.24060170048
2726,143336.07556214923
2727,156407.83020084532
2728,189369.74311007393
2729,150320.63301596825
2730,147095.32876206416
2731,123820.38897333859
2732,129622.03445280933
2733,143571.65693700613
